0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.000000, 0.000000, 1.349705, 1.446935
0.135267, -0.009892, 1.334741, 1.452759
0.235267, -0.009892, 1.334741, 1.452759
1.131970, -0.040310, 1.338635, 1.459419
2.235369, -0.049870, 1.306779, 1.488250
3.438993, -0.050435, 1.309433, 1.499647
4.672812, -0.050062, 1.324808, 1.499435
5.954850, -0.049972, 1.348363, 1.455745
7.188752, -0.049977, 1.340841, 1.452264
8.433769, -0.050019, 1.321713, 1.493049
9.684123, -0.083059, 1.266360, 1.495229
10.541727, -0.288634, 1.298481, 1.595016
10.845951, -0.567178, 1.321672, 1.610281
11.296694, -1.197941, 1.333401, 1.584083
11.788416, -2.176236, 1.359408, 1.497516
12.255834, -3.268016, 1.364084, 1.520602
12.697499, -4.412271, 1.309390, 1.532506
13.083128, -5.600514, 1.357798, 1.516339
13.381676, -6.804456, 1.341271, 1.519782
13.668586, -8.042727, 1.345314, 1.568176
13.949576, -9.244227, 1.342946, 1.513351
14.233339, -10.461626, 1.338297, 1.527506
14.520855, -11.680697, 1.344839, 1.491836
14.802401, -12.886344, 1.374913, 1.477495
15.176403, -14.113012, 1.347803, 1.477833
15.670118, -15.227710, 1.359064, 1.540719
16.263430, -16.372337, 1.356631, 1.509288
16.807266, -17.486637, 1.319875, 1.538794
17.143699, -18.683490, 1.859703, 1.898603
17.228225, -19.457299, 2.148352, 1.988937
17.118046, -19.685578, 2.232913, 1.761947
16.947067, -19.859013, 1.820187, 1.619229
16.728105, -19.970034, 2.227617, 1.566222
16.478284, -20.010149, 2.033205, 1.547223
15.850113, -19.987789, 1.408708, 1.497110
14.777710, -19.911956, 1.369581, 1.427395
13.623259, -19.714758, 1.340524, 1.478864
12.448475, -19.361803, 1.354261, 1.416429
11.319796, -18.869383, 1.371146, 1.457442
10.183234, -18.343712, 1.377758, 1.407058
9.068204, -17.838486, 1.378693, 1.438316
7.906727, -17.316125, 1.348908, 1.433060
6.774874, -16.849157, 1.382727, 1.407185
5.601119, -16.418974, 1.371759, 1.455130
4.423206, -16.001639, 1.357588, 1.422793
3.214414, -15.575345, 1.349765, 1.434459
2.037727, -15.178727, 1.665606, 1.436217
1.487737, -14.880261, 1.622805, 1.806230
1.181266, -14.484466, 2.025491, 2.009656
1.100871, -14.252098, 1.503349, 2.030995
1.071095, -14.002802, 1.446826, 1.951559
1.115679, -13.576296, 1.662112, 1.750364
1.217978, -13.250701, 1.477174, 1.641187
1.346468, -13.041966, 1.358472, 1.627392
1.519619, -12.853980, 1.343714, 1.598996
1.777700, -12.664896, 1.318359, 1.562177
2.250859, -12.439403, 1.245294, 1.630749
3.201513, -12.180587, 1.305490, 1.601632
4.347793, -12.162065, 1.341769, 1.527192
5.531074, -12.423166, 1.371915, 1.545189
6.705901, -12.893015, 1.313213, 1.460814
7.837021, -13.432702, 1.360643, 1.464749
8.921818, -13.757180, 1.561384, 1.402155
9.749461, -13.689000, 1.452589, 1.680942
10.104716, -13.547133, 1.547500, 1.365310
10.309407, -13.404823, 1.517668, 1.201506
10.480064, -13.223714, 1.546021, 1.153351
10.656136, -12.926266, 1.595240, 1.194306
10.772402, -12.642236, 1.703773, 1.180291
10.855013, -12.170046, 1.330351, 1.223332
10.862488, -11.286751, 1.333828, 1.282218
10.657931, -10.184725, 1.339745, 1.354001
10.342465, -9.002896, 1.368751, 1.401035
9.933903, -7.825494, 1.435659, 1.364350
9.589094, -7.443823, 1.644353, 1.209925
