0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.454125, 1.354079
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.458664, 1.351595
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.449531, 1.351016
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.460313, 1.360095
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.446633, 1.363295
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.455442, 1.363355
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.441102, 1.358132
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.439289, 1.361489
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.430731, 1.364703
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.443687, 1.358223
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.429578, 1.361953
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.452473, 1.363458
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.441517, 1.354521
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.457222, 1.359000
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.445090, 1.351459
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.442834, 1.368362
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.451471, 1.368927
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.445651, 1.370475
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.455606, 1.357010
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.436840, 1.353101
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.450748, 1.358314
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.464594, 1.359548
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.435911, 1.355301
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.441047, 1.349091
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.445692, 1.358404
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.446927, 1.353841
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.451768, 1.369714
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.457091, 1.354333
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.470064, 1.352808
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.447327, 1.342529
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.464566, 1.359710
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.444386, 1.360559
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.436541, 1.358765
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.435729, 1.357283
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.461113, 1.356408
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.449689, 1.366090
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.448805, 1.359580
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.440960, 1.353825
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.482966, 1.348905
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.463570, 1.367666
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.463234, 1.359886
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.448417, 1.357559
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.464839, 1.360102
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.434659, 1.361163
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.459628, 1.354015
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.453026, 1.353770
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.445079, 1.357575
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.452671, 1.347264
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.434153, 1.354687
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.461344, 1.344303
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.477689, 1.356636
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.442625, 1.360153
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.444623, 1.363155
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.448138, 1.358665
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.440678, 1.351966
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.467086, 1.369041
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.443949, 1.360418
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.454323, 1.357667
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.462676, 1.362874
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.452131, 1.358856
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.456334, 1.365266
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.432458, 1.364696
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.459584, 1.361004
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.444211, 1.353294
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.455588, 1.360415
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.444744, 1.354888
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.446678, 1.363526
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.439451, 1.356277
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.475081, 1.364568
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.467468, 1.359620
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.440831, 1.353499
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.444299, 1.361614
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.450685, 1.348437
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.442628, 1.361983
0.000000, 0.000000, 0.000000, 1.000000,0.895481, 0.089817, 1.447990, 1.358943
