0.0000, 0.0000, 1.1504, 1.2476
0.0000, 0.0000, 1.1541, 1.2494
0.0000, 0.0000, 1.1533, 1.2499
0.0000, 0.0000, 1.1472, 1.2525
0.0000, 0.0000, 1.1674, 1.2550
0.0000, 0.0000, 1.1615, 1.2560
0.0000, 0.0000, 1.1603, 1.2458
0.0000, 0.0000, 1.1515, 1.2481
0.0000, 0.0000, 1.1537, 1.2656
0.0000, 0.0000, 1.1576, 1.2652
0.0000, 0.0000, 1.1569, 1.2571
0.0000, 0.0000, 1.1591, 1.2529
0.0000, 0.0000, 1.1553, 1.2674
0.0000, 0.0000, 1.1651, 1.2606
0.0000, 0.0000, 1.1531, 1.2542
0.0000, 0.0000, 1.1625, 1.2435
0.0000, 0.0000, 1.1686, 1.2445
0.0000, 0.0000, 1.1657, 1.2406
0.0000, 0.0000, 1.1596, 1.2543
0.0000, 0.0000, 1.1533, 1.2356
0.0000, 0.0000, 1.1558, 1.2479
0.0000, 0.0000, 1.1567, 1.2500
0.0000, 0.0000, 1.1541, 1.2556
0.0000, 0.0000, 1.1590, 1.2449
0.0000, 0.0000, 1.1620, 1.2622
0.0000, 0.0000, 1.1477, 1.2569
0.0000, 0.0000, 1.1612, 1.2427
0.0000, 0.0000, 1.1553, 1.2352
0.0000, 0.0000, 1.1619, 1.2437
0.0000, 0.0000, 1.1564, 1.2448
0.0000, 0.0000, 1.1669, 1.2516
0.0000, 0.0000, 1.1604, 1.2632
0.0000, 0.0000, 1.1589, 1.2613
0.0000, 0.0000, 1.1663, 1.2409
0.0000, 0.0000, 1.1491, 1.2563
0.0000, 0.0000, 1.1597, 1.2666
0.0000, 0.0000, 1.1529, 1.2552
0.0000, 0.0000, 1.1598, 1.2627
0.0000, 0.0000, 1.1577, 1.2566
0.0000, 0.0000, 1.1520, 1.2490
0.0000, 0.0000, 1.1572, 1.2600
0.0000, 0.0000, 1.1613, 1.2428
0.0000, 0.0000, 1.1440, 1.2288
0.0000, 0.0000, 1.1613, 1.2380
0.0000, 0.0000, 1.1519, 1.2451
0.0000, 0.0000, 1.1556, 1.2554
0.0000, 0.0000, 1.1560, 1.2437
0.0000, 0.0000, 1.1570, 1.2459
0.0000, 0.0000, 1.1631, 1.2426
0.0000, 0.0000, 1.1539, 1.2536
0.0000, 0.0000, 1.1644, 1.2608
0.0000, 0.0000, 1.1542, 1.2499
0.0000, 0.0000, 1.1692, 1.2651
0.0000, 0.0000, 1.1524, 1.2455
0.0000, 0.0000, 1.1693, 1.2281
0.0000, 0.0000, 1.1644, 1.2496
0.0000, 0.0000, 1.1687, 1.2499
0.0000, 0.0000, 1.1532, 1.2400
0.0000, 0.0000, 1.1562, 1.2597
0.0000, 0.0000, 1.1695, 1.2591
0.0000, 0.0000, 1.1619, 1.2493
0.0000, 0.0000, 1.1662, 1.2353
0.0000, 0.0000, 1.1527, 1.2442
0.0000, 0.0000, 1.1553, 1.2666
0.0000, 0.0000, 1.1686, 1.2476
0.0000, 0.0000, 1.1567, 1.2521
0.0000, 0.0000, 1.1599, 1.2577
0.0000, 0.0000, 1.1599, 1.2526
0.0000, 0.0000, 1.1515, 1.2364
0.0000, 0.0000, 1.1560, 1.2397
0.0000, 0.0000, 1.1494, 1.2575
0.0000, 0.0000, 1.1534, 1.2513
0.0000, 0.0000, 1.1570, 1.2471
0.0000, 0.0000, 1.1550, 1.2515
0.0000, 0.0000, 1.1606, 1.2607
0.0000, 0.0000, 1.1591, 1.2508
0.0000, 0.0000, 1.1480, 1.2430
0.0000, 0.0000, 1.1576, 1.2392
0.0000, 0.0000, 1.1619, 1.2460
