0.0000, 0.0000, 1.0, 1.0
0.0001, -0.0000, 1.0, 1.0
0.0006, -0.0000, 1.0, 1.0
0.0027, -0.0000, 1.0, 1.0
0.0054, -0.0000, 1.0, 1.0
0.0073, -0.0000, 1.0, 1.0
0.0127, -0.0000, 1.0, 1.0
0.0159, -0.0000, 1.0, 1.0
0.0229, -0.0001, 1.0, 1.0
0.0270, -0.0001, 1.0, 1.0
0.0357, -0.0002, 1.0, 1.0
0.0407, -0.0003, 1.0, 1.0
0.0508, -0.0004, 1.0, 1.0
0.0564, -0.0005, 1.0, 1.0
0.0676, -0.0007, 1.0, 1.0
0.0737, -0.0008, 1.0, 1.0
0.0860, -0.0011, 1.0, 1.0
0.0920, -0.0012, 1.0, 1.0
0.1053, -0.0015, 1.0, 1.0
0.1132, -0.0018, 1.0, 1.0
0.1203, -0.0020, 1.0, 1.0
0.1339, -0.0024, 1.0, 1.0
0.1480, -0.0028, 1.0, 1.0
0.1557, -0.0031, 1.0, 1.0
0.1708, -0.0036, 1.0, 1.0
0.1791, -0.0039, 1.0, 1.0
0.1946, -0.0045, 1.0, 1.0
0.2026, -0.0048, 1.0, 1.0
0.2178, -0.0054, 1.0, 1.0
0.2257, -0.0057, 1.0, 1.0
0.2418, -0.0063, 1.0, 1.0
0.2498, -0.0067, 1.0, 1.0
0.2671, -0.0074, 1.0, 1.0
0.2763, -0.0078, 1.0, 1.0
0.2939, -0.0085, 1.0, 1.0
0.3022, -0.0089, 1.0, 1.0
0.3198, -0.0096, 1.0, 1.0
0.3377, -0.0104, 1.0, 1.0
0.3462, -0.0108, 1.0, 1.0
0.3642, -0.0116, 1.0, 1.0
0.3742, -0.0120, 1.0, 1.0
0.3838, -0.0124, 1.0, 1.0
0.4014, -0.0132, 1.0, 1.0
0.4191, -0.0140, 1.0, 1.0
0.4294, -0.0144, 1.0, 1.0
0.4477, -0.0152, 1.0, 1.0
0.4567, -0.0156, 1.0, 1.0
0.4755, -0.0164, 1.0, 1.0
0.4852, -0.0168, 1.0, 1.0
0.4966, -0.0172, 1.0, 1.0
0.5157, -0.0180, 1.0, 1.0
0.5257, -0.0184, 1.0, 1.0
0.5454, -0.0192, 1.0, 1.0
0.5556, -0.0196, 1.0, 1.0
0.5745, -0.0204, 1.0, 1.0
0.5837, -0.0207, 1.0, 1.0
0.6023, -0.0214, 1.0, 1.0
0.6155, -0.0219, 1.0, 1.0
0.6352, -0.0227, 1.0, 1.0
0.6445, -0.0230, 1.0, 1.0
0.6627, -0.0236, 1.0, 1.0
0.6718, -0.0240, 1.0, 1.0
0.6914, -0.0246, 1.0, 1.0
0.7017, -0.0250, 1.0, 1.0
0.7207, -0.0256, 1.0, 1.0
0.7395, -0.0263, 1.0, 1.0
0.7503, -0.0266, 1.0, 1.0
0.7609, -0.0270, 1.0, 1.0
0.7799, -0.0276, 1.0, 1.0
0.7908, -0.0279, 1.0, 1.0
0.8106, -0.0285, 1.0, 1.0
0.8195, -0.0288, 1.0, 1.0
0.8392, -0.0293, 1.0, 1.0
0.8487, -0.0296, 1.0, 1.0
0.8687, -0.0302, 1.0, 1.0
0.8805, -0.0305, 1.0, 1.0
0.9010, -0.0311, 1.0, 1.0
0.9102, -0.0313, 1.0, 1.0
0.9308, -0.0318, 1.0, 1.0
0.9399, -0.0321, 1.0, 1.0
0.9584, -0.0325, 1.0, 1.0
0.9678, -0.0328, 1.0, 1.0
0.9867, -0.0332, 1.0, 1.0
1.0002, -0.0335, 1.0, 1.0
1.0199, -0.0340, 1.0, 1.0
1.0304, -0.0342, 1.0, 1.0
1.0493, -0.0347, 1.0, 1.0
1.0599, -0.0349, 1.0, 1.0
1.0788, -0.0353, 1.0, 1.0
1.0883, -0.0355, 1.0, 1.0
1.1086, -0.0359, 1.0, 1.0
1.1187, -0.0361, 1.0, 1.0
1.1389, -0.0365, 1.0, 1.0
1.1483, -0.0367, 1.0, 1.0
1.1682, -0.0371, 1.0, 1.0
1.1784, -0.0373, 1.0, 1.0
1.1982, -0.0376, 1.0, 1.0
1.2083, -0.0378, 1.0, 1.0
1.2268, -0.0381, 1.0, 1.0
1.2370, -0.0383, 1.0, 1.0
1.2565, -0.0386, 1.0, 1.0
1.2745, -0.0389, 1.0, 1.0
1.2850, -0.0391, 1.0, 1.0
1.3047, -0.0394, 1.0, 1.0
1.3149, -0.0395, 1.0, 1.0
1.3346, -0.0398, 1.0, 1.0
1.3440, -0.0400, 1.0, 1.0
1.3646, -0.0403, 1.0, 1.0
1.3756, -0.0404, 1.0, 1.0
1.3943, -0.0407, 1.0, 1.0
1.4048, -0.0408, 1.0, 1.0
1.4233, -0.0411, 1.0, 1.0
1.4328, -0.0412, 1.0, 1.0
1.4525, -0.0414, 1.0, 1.0
1.4628, -0.0416, 1.0, 1.0
1.4813, -0.0418, 1.0, 1.0
1.4916, -0.0419, 1.0, 1.0
1.5113, -0.0421, 1.0, 1.0
1.5234, -0.0423, 1.0, 1.0
1.5433, -0.0425, 1.0, 1.0
1.5528, -0.0426, 1.0, 1.0
1.5725, -0.0428, 1.0, 1.0
1.5820, -0.0429, 1.0, 1.0
1.6010, -0.0431, 1.0, 1.0
1.6112, -0.0432, 1.0, 1.0
1.6307, -0.0434, 1.0, 1.0
1.6504, -0.0436, 1.0, 1.0
1.6599, -0.0437, 1.0, 1.0
1.6796, -0.0439, 1.0, 1.0
1.6897, -0.0440, 1.0, 1.0
1.7095, -0.0441, 1.0, 1.0
1.7197, -0.0442, 1.0, 1.0
1.7396, -0.0444, 1.0, 1.0
1.7499, -0.0445, 1.0, 1.0
1.7698, -0.0446, 1.0, 1.0
1.7801, -0.0447, 1.0, 1.0
1.7994, -0.0449, 1.0, 1.0
1.8110, -0.0450, 1.0, 1.0
1.8294, -0.0451, 1.0, 1.0
1.8394, -0.0452, 1.0, 1.0
1.8597, -0.0453, 1.0, 1.0
1.8692, -0.0454, 1.0, 1.0
1.8882, -0.0455, 1.0, 1.0
1.8983, -0.0456, 1.0, 1.0
1.9178, -0.0457, 1.0, 1.0
1.9282, -0.0458, 1.0, 1.0
1.9480, -0.0459, 1.0, 1.0
1.9575, -0.0459, 1.0, 1.0
1.9772, -0.0461, 1.0, 1.0
1.9873, -0.0461, 1.0, 1.0
2.0070, -0.0462, 1.0, 1.0
2.0175, -0.0463, 1.0, 1.0
2.0372, -0.0464, 1.0, 1.0
2.0467, -0.0464, 1.0, 1.0
2.0662, -0.0465, 1.0, 1.0
2.0752, -0.0466, 1.0, 1.0
2.0950, -0.0467, 1.0, 1.0
2.1145, -0.0468, 1.0, 1.0
2.1240, -0.0468, 1.0, 1.0
2.1435, -0.0469, 1.0, 1.0
2.1530, -0.0470, 1.0, 1.0
2.1728, -0.0470, 1.0, 1.0
2.1830, -0.0471, 1.0, 1.0
2.2025, -0.0472, 1.0, 1.0
2.2120, -0.0472, 1.0, 1.0
2.2335, -0.0473, 1.0, 1.0
2.2441, -0.0473, 1.0, 1.0
2.2641, -0.0474, 1.0, 1.0
2.2736, -0.0475, 1.0, 1.0
2.2932, -0.0475, 1.0, 1.0
2.3027, -0.0476, 1.0, 1.0
2.3234, -0.0476, 1.0, 1.0
2.3329, -0.0477, 1.0, 1.0
2.3519, -0.0477, 1.0, 1.0
2.3614, -0.0478, 1.0, 1.0
2.3809, -0.0478, 1.0, 1.0
2.3914, -0.0479, 1.0, 1.0
2.4109, -0.0479, 1.0, 1.0
2.4212, -0.0480, 1.0, 1.0
2.4407, -0.0480, 1.0, 1.0
2.4523, -0.0481, 1.0, 1.0
2.4721, -0.0481, 1.0, 1.0
2.4825, -0.0481, 1.0, 1.0
2.5022, -0.0482, 1.0, 1.0
2.5117, -0.0482, 1.0, 1.0
2.5307, -0.0483, 1.0, 1.0
2.5402, -0.0483, 1.0, 1.0
2.5599, -0.0483, 1.0, 1.0
2.5702, -0.0484, 1.0, 1.0
2.5900, -0.0484, 1.0, 1.0
2.6096, -0.0485, 1.0, 1.0
2.6191, -0.0485, 1.0, 1.0
2.6386, -0.0485, 1.0, 1.0
2.6491, -0.0485, 1.0, 1.0
2.6681, -0.0486, 1.0, 1.0
2.6771, -0.0486, 1.0, 1.0
2.6969, -0.0486, 1.0, 1.0
2.7071, -0.0487, 1.0, 1.0
2.7261, -0.0487, 1.0, 1.0
2.7356, -0.0487, 1.0, 1.0
2.7546, -0.0487, 1.0, 1.0
2.7736, -0.0488, 1.0, 1.0
2.7831, -0.0488, 1.0, 1.0
2.8021, -0.0488, 1.0, 1.0
2.8123, -0.0488, 1.0, 1.0
2.8313, -0.0489, 1.0, 1.0
2.8408, -0.0489, 1.0, 1.0
2.8606, -0.0489, 1.0, 1.0
2.8793, -0.0490, 1.0, 1.0
2.8898, -0.0490, 1.0, 1.0
2.9088, -0.0490, 1.0, 1.0
